x y
-330624 -7.3
-331106 -7.86
-331602 -8.04
-332101 -7.94
-332600 -7.93
-333100 -7.87
-333595 -7.58
-334081 -7.28
-334567 -7.43
-335055 -7.3
-335544 -7.42
-336033 -7.16
-336521 -7.3
-337015 -7.4
-337505 -6.98
-337993 -7.13
-338490 -7.44
-338984 -6.88
-339462 -6.31
-339930 -6.26
-340401 -6.32
-340879 -6.59
-341364 -6.64
-341853 -6.76
-342348 -6.84
-342839 -6.43
-343327 -6.58
-343821 -6.65
-344319 -6.76
-344823 -6.84
-345330 -6.83
-345841 -6.92
-346357 -7.05
-346877 -7.02
-347404 -7.32
-347945 -7.61
-348493 -7.64
-349044 -7.64
-349596 -7.57
-350150 -7.64
-350710 -7.77
-351273 -7.71
-351838 -7.71
-352400 -7.46
-352958 -7.41
-353512 -7.13
-354060 -6.94
-354612 -7.24
-355167 -7.01
-355712 -6.58
-356247 -6.39
-356786 -6.64
-357327 -6.41
-357855 -5.8
-358376 -5.89
-358904 -6.05
-359440 -6.24
-359973 -5.79
-360503 -5.9
-361042 -6.2
-361580 -5.72
-362114 -5.84
-362659 -6.21
-363208 -5.88
-363743 -5.4
-364267 -5.13
-364784 -4.84
-365297 -4.86
-365816 -4.97
-366329 -4.46
-366829 -4.03
-367331 -4.54
-367858 -5.23
-368403 -5.42
-368960 -5.74
-369545 -6.67
-370149 -6.58
-370746 -6.15
-371331 -5.9
-371909 -5.66
-372478 -5.33
-373042 -5.26
-373604 -5.08
-374155 -4.55
-374690 -4.07
-375204 -3.27
-375702 -2.99
-376210 -3.72
-376743 -4.29
-377297 -4.63
-377864 -4.88
-378435 -4.68
-378997 -4.32
-379551 -4.05
-380095 -3.72
-380622 -2.92
-381134 -2.72
-381641 -2.5
-382159 -3.24
-382710 -4.1
-383288 -4.54
-383894 -5.36
-384528 -5.65
-385167 -5.46
-385804 -5.4
-386435 -5.02
-387061 -5.07
-387700 -5.44
-388349 -5.34
-388999 -5.36
-389658 -5.6
-390317 -5.17
-390972 -5.31
-391636 -5.4
-392297 -5.02
-392935 -4.23
-393543 -3.43
-394126 -2.8
-394694 -2.54
-395253 -2.2
-395808 -2.13
-396361 -1.92
-396909 -1.68
-397455 -1.65
-398003 -1.64
-398553 -1.58
-399097 -1.17
-399636 -1.09
-400179 -1.26
-400728 -1.23
-401276 -1.01
-401815 -0.58
-402346 -0.37
-402874 -0.28
-403401 -0.1
-403923 0.18
-404441 0.31
-404957 0.49
-405469 0.71
-405977 0.85
-406485 0.94
-406992 1.12
-407496 1.28
-407995 1.64
-408483 2.13
-408979 1.27
-409492 1.34
-410009 1.23
-410533 1.15
-411062 1.08
-411601 0.8
-412147 0.85
-412692 1.07
-413235 1.16
-413781 1.13
-414327 1.32
-414872 1.36
-415419 1.43
-415969 1.4
-416526 1.27
-417095 0.94
-417682 0.51
-418281 0.54
-418888 0.32
-419507 0.15
-420135 0.08
-420766 0.23
